AIRLINE_ID,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DISTANCE,RAMP_TO_RAMP,AIR_TIME,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
19917,13891,11292,819,2152,1816,18,18,1931611,0,0,856546,0,2017,2,6,2,G
19917,14512,11292,828,2207,2005,18,18,1926720,0,0,1399292,0,2017,2,6,2,G
20304,11292,12278,420,1474,1081,18,18,1932711,0,0,1331386,0,2017,2,6,2,G
20304,11292,14730,1024,2895,2334,19,19,353580,1330,799,0,0,2017,2,6,1,F
20304,14457,11292,300,1387,990,19,19,356060,1330,1235,0,0,2017,2,6,3,F
19977,10529,11292,1671,4774,4372,19,19,288800,1444,988,0,0,2017,2,6,1,F
19977,10849,11292,524,1884,1335,19,19,629688,2432,2334,688,16317,2017,2,6,4,F
19977,11292,10849,524,1805,1460,19,19,663289,2432,1451,0,0,2017,2,6,2,F
19977,11292,13264,964,2954,2536,19,19,664139,2432,2272,1529,0,2017,2,6,2,F
19977,11292,13495,1062,2811,2437,19,19,600835,2432,2077,324,0,2017,2,6,2,F
19977,11292,14107,602,1966,1580,19,19,814602,3401,3116,575,3060,2017,2,6,3,F
19977,11292,14570,804,2578,2200,19,19,799521,3130,2211,837,7032,2017,2,6,2,F
19977,11292,14683,794,2286,1965,19,19,673686,2432,2274,262,0,2017,2,6,2,F
19977,11292,14771,967,2984,2357,19,19,843265,3401,2356,684,24519,2017,2,6,2,F
19977,11775,11292,483,1701,1376,19,19,2143463,4788,4382,17245,2,2017,2,6,2,F
19977,11884,11292,836,2321,1955,19,19,622352,2432,1495,171,0,2017,2,6,1,F
19977,14570,11292,804,2375,1978,19,19,793158,3142,2518,413,0,2017,2,6,2,F
19977,14771,11292,967,2857,2117,19,19,646737,2432,1960,72,0,2017,2,6,2,F
19977,15304,11292,1506,4254,3700,19,19,2244789,4788,4400,196833,858,2017,2,6,2,F
20452,10140,11292,349,1506,1073,19,19,689028,2850,2747,916,21458,2017,2,6,4,F
20452,11292,10140,349,1451,996,19,19,362748,1330,1220,0,0,2017,2,6,1,F
20452,11292,11042,1201,3233,2748,19,19,362748,1330,1203,0,0,2017,2,6,1,F
20452,11292,14869,391,1693,1251,19,19,362748,1330,1222,0,0,2017,2,6,3,F
20452,13198,11292,533,2038,1604,19,19,362748,1330,1232,0,0,2017,2,6,1,F
20436,11109,13930,911,2766,2215,19,19,362748,1330,1144,0,0,2017,2,6,2,F
20107,10194,11292,626,2010,1614,19,19,570000,2850,2198,0,0,2017,2,6,2,F
20107,11292,10194,626,1954,1532,19,19,1193619,0,0,738980,0,2017,2,6,2,G
20107,13244,11292,872,2805,2369,19,19,1201649,0,0,620058,0,2017,2,6,2,G
20500,10397,11292,1199,4005,3292,19,19,2010808,0,0,1402901,0,2017,2,6,2,G
20500,11292,13367,752,2315,1845,20,20,352200,1400,1231,0,0,2017,2,6,3,F
20500,11292,13495,1062,2870,2469,20,20,352200,1400,642,0,0,2017,2,6,2,F
20304,10372,14869,292,1421,1000,20,19,334590,1330,1219,0,0,2017,2,6,3,F
20304,11267,11292,1085,3681,3245,20,20,354800,1380,893,0,0,2017,2,6,1,F
20304,11292,13198,533,2030,1487,20,20,304000,1520,1309,0,0,2017,2,6,3,F
20304,11292,15919,616,2218,1691,20,20,304000,1520,1343,0,0,2017,2,6,2,F
20304,11298,11292,641,2552,1975,20,20,266500,1000,727,0,0,2017,2,6,2,F
20304,11638,11292,844,2935,2249,20,20,372320,1400,1359,0,0,2017,2,6,2,F
20304,14107,11292,602,2190,1671,20,20,304000,1520,1266,0,0,2017,2,6,2,F
20304,14683,11292,794,2619,2186,20,20,304000,1520,1489,0,0,2017,2,6,2,F
19977,10423,11292,775,2523,2145,20,19,354820,1330,1264,0,0,2017,2,6,2,F
19977,11057,11292,1337,4026,3612,20,20,670867,3000,2599,1573,12928,2017,2,6,2,F
19977,11292,11057,1337,3650,3187,20,20,682346,3000,2835,851,0,2017,2,6,3,F
19977,11292,11775,483,1666,1280,20,20,708842,3000,2533,822,0,2017,2,6,3,F
19977,11292,11775,483,1706,1318,20,20,719949,3000,2539,164,0,2017,2,6,1,F
19977,11292,11884,836,2692,2322,20,20,703814,2560,1873,12,0,2017,2,6,1,F
19977,11292,13198,533,1870,1405,20,20,833604,3308,2451,370,0,2017,2,6,2,F
19977,11292,13851,495,1777,1365,20,20,700428,2560,2357,1076,5556,2017,2,6,2,F
19977,11292,14122,1290,3481,3041,20,20,722077,3000,2185,64,0,2017,2,6,1,F
19977,11292,14679,853,2699,2346,20,20,713797,3000,2786,918,10407,2017,2,6,3,F
19977,11292,14683,794,2400,2015,20,20,708101,3000,2694,311,1009,2017,2,6,2,F
19977,11775,11292,483,1933,1466,20,20,704610,3000,2630,1695,6890,2017,2,6,2,F
19393,11292,11042,1201,3262,2849,20,20,686159,3000,2341,252,0,2017,2,6,1,F
20436,11292,11423,589,1851,1443,20,20,868000,3500,3315,14047,0,2017,2,6,3,F
20436,11423,11292,589,2196,1749,20,20,721200,3600,3185,0,0,2017,2,6,2,F
20436,13930,11109,911,3268,2636,20,20,721200,3600,3192,0,0,2017,2,6,2,F
19790,13487,11292,680,2472,2069,20,20,600000,3000,2392,0,0,2017,2,6,2,F
20500,11292,12278,420,1546,1138,21,21,1030890,3779,3556,3649,1757,2017,2,6,2,F
20304,10713,11292,649,2460,1834,21,20,352200,1400,1220,0,0,2017,2,6,1,F
20304,11292,10140,349,1596,1102,21,21,283500,1050,852,0,0,2017,2,6,2,F
20304,11292,15016,770,2662,2145,21,21,319200,1596,1345,0,0,2017,2,6,1,F
20304,14869,10372,292,1324,938,21,21,276500,1050,987,0,0,2017,2,6,2,F
19977,10397,11292,1199,3778,3266,21,21,372540,1449,1004,0,0,2017,2,6,1,F
19977,11292,11697,1703,4590,4250,21,20,810902,3320,3030,348,37051,2017,2,6,3,F
19977,11292,13487,680,2322,1866,21,21,760416,3150,2821,182,0,2017,2,6,4,F
19977,11292,13891,819,2682,2331,21,21,869700,3474,3082,1835,7869,2017,2,6,2,F
19977,11292,14057,991,3179,2771,21,21,750536,2688,2389,211,0,2017,2,6,2,F
19977,11292,14747,1024,3424,3000,21,21,761150,3150,2839,2737,27576,2017,2,6,2,F
19977,11292,14831,948,3198,2731,21,21,753016,2688,2401,559,12762,2017,2,6,3,F
19977,11292,15304,1506,4348,3860,21,21,839000,3735,3102,623,0,2017,2,6,2,F
19977,11986,11292,1015,3352,2877,21,21,856207,3759,3465,235,25409,2017,2,6,4,F
19977,13198,11292,533,2117,1720,21,20,706542,2560,2346,38,0,2017,2,6,3,F
19977,13891,11292,819,2645,2249,21,21,737222,2688,2571,899,14408,2017,2,6,2,F
19977,14100,11292,1558,4983,4388,21,21,722018,2688,2463,179,0,2017,2,6,2,F
19977,14122,11292,1290,4244,3817,21,20,675319,2560,2399,2057,9608,2017,2,6,4,F
19977,15016,11292,770,2884,2409,21,21,720003,3150,2854,85,17626,2017,2,6,3,F
19977,15304,11292,1506,4615,4185,21,21,714355,3150,2937,1033,12299,2017,2,6,2,F
19393,11292,10529,1671,4452,4045,21,21,830193,3486,3323,371,2418,2017,2,6,4,F
19393,11292,14570,804,2693,2402,21,21,726600,3003,2247,6073,0,2017,2,6,4,F
19393,11292,14730,1024,2969,2629,21,21,911400,3675,1683,6063,0,2017,2,6,2,F
19393,11292,14869,391,1652,1286,21,21,911400,3675,2102,3689,0,2017,2,6,3,F
20452,11292,13198,533,2035,1509,21,21,911400,3675,3148,6210,0,2017,2,6,1,F
20263,10140,11413,160,1532,1329,21,21,400932,1469,1354,0,0,2017,2,6,2,F
20263,11711,11413,40,471,344,22,22,74800,0,0,35966,0,2017,2,6,1,G
20500,11292,11193,1069,3331,2688,22,22,74800,0,0,21747,0,2017,2,6,1,G
20500,12094,11292,141,1249,690,22,21,369810,1470,1332,0,0,2017,2,6,3,F
20500,14783,11292,637,2598,2123,22,22,387420,1540,1184,0,0,2017,2,6,1,F
20304,10372,14771,848,3192,2635,22,22,387420,1540,1171,0,0,2017,2,6,2,F
20304,10423,11292,775,3308,2713,22,22,409800,1540,696,0,0,2017,2,6,2,F
20304,11447,11292,638,2589,2110,22,22,334400,1672,1581,0,0,2017,2,6,2,F
20304,12992,11292,771,2846,2376,22,22,297000,1100,779,0,0,2017,2,6,2,F
20304,13029,11292,423,1882,1482,22,22,411040,1540,1379,0,0,2017,2,6,2,F
19977,11292,10529,1671,4775,4283,22,22,334400,1672,1215,0,0,2017,2,6,1,F
19977,11292,13871,472,1738,1344,22,22,759201,2816,2543,118,22653,2017,2,6,4,F
19977,11292,14524,1482,4319,3800,22,22,793919,3300,3055,1536,11430,2017,2,6,1,F
19977,11292,14689,916,3260,2774,22,22,775888,2816,2489,262,0,2017,2,6,3,F
19977,11292,14771,967,3425,2775,22,22,787877,2816,1559,70,0,2017,2,6,2,F
19977,11697,11292,1703,5580,4906,22,22,2178105,7913,6174,17922,18900,2017,2,6,2,F
19977,13487,11292,680,2679,2083,22,22,772058,3300,3078,1186,0,2017,2,6,4,F
19977,13495,11292,1062,3810,3363,22,21,711169,3150,2855,102,1749,2017,2,6,2,F
19977,13871,11292,472,2148,1605,22,22,706175,2816,2673,738,845,2017,2,6,3,F
19977,14057,11292,991,3173,2747,22,22,764309,3300,2966,171,20983,2017,2,6,1,F
19977,14524,11292,1482,5111,4631,22,22,784666,3300,2615,848,4261,2017,2,6,2,F
19977,14683,11292,794,2840,2358,22,22,762468,2816,2661,116,0,2017,2,6,3,F
19977,14689,11292,916,2991,2517,22,22,1005021,3938,3690,1894,13457,2017,2,6,2,F
19393,11042,11292,1201,4005,3632,22,22,641670,2816,2037,31,0,2017,2,6,2,F
19393,11292,11066,1154,3486,3055,22,22,761200,3146,2872,7027,0,2017,2,6,3,F
19393,11292,12953,1620,4790,4291,22,22,954800,3850,3714,21316,0,2017,2,6,3,F
20452,11292,11066,1154,3749,3117,22,22,954800,3850,3766,1479,0,2017,2,6,4,F
20436,10627,11292,516,2178,1641,22,22,420024,1540,1430,0,0,2017,2,6,3,F
20436,11292,10627,516,2039,1551,22,22,798000,3960,3289,0,0,2017,2,6,2,F
20107,10140,11413,160,1532,1329,22,22,798000,3960,3366,0,0,2017,2,6,2,F
20107,11109,13244,854,2790,2357,22,22,77000,0,0,35960,0,2017,2,6,1,G
20107,11711,11413,40,471,345,22,22,1385637,0,0,576847,0,2017,2,6,2,G
20107,12094,11122,172,1516,1388,22,22,77000,0,0,21715,0,2017,2,6,1,G
20107,13244,11109,854,2906,2451,22,22,77000,0,0,11749,0,2017,2,6,1,G
19917,11292,14570,804,2939,2474,22,22,1387471,0,0,824702,0,2017,2,6,2,G
20500,11292,12094,141,1194,634,22,22,2360599,0,0,552896,0,2017,2,6,2,G
20500,11292,13871,472,2159,1583,23,23,405030,1610,1245,0,0,2017,2,6,1,F
20500,11292,14457,300,1601,1065,23,25,440250,1750,1602,0,0,2017,2,6,1,F
20304,10140,11292,349,2084,1348,23,23,405030,1610,1484,0,0,2017,2,6,1,F
20304,10397,11292,1199,4532,3933,23,23,307000,1150,1064,0,0,2017,2,6,1,F
20304,10800,11292,850,3294,2614,23,23,349600,1748,1645,0,0,2017,2,6,3,F
20304,11193,11292,1069,4319,3722,23,23,349600,1748,1532,0,0,2017,2,6,2,F
20304,11292,10140,349,1801,1269,23,23,349600,1748,1650,0,0,2017,2,6,3,F
20304,11292,11298,641,2726,2115,23,23,307000,1150,1087,0,0,2017,2,6,1,F
20304,11292,11638,844,3533,2888,23,23,349600,1748,1653,0,0,2017,2,6,2,F
20304,11292,14107,602,2748,2110,23,23,349600,1748,1379,0,0,2017,2,6,2,F
20304,11775,11292,483,2242,1746,23,23,349600,1748,1578,0,0,2017,2,6,2,F
20304,13198,11292,533,2622,2011,23,23,349600,1748,1367,0,0,2017,2,6,1,F
20304,13264,11292,964,3596,2881,23,23,349600,1748,1652,0,0,2017,2,6,2,F
20304,14698,11292,931,3623,2957,23,23,310500,1150,1023,0,0,2017,2,6,2,F
20304,14771,10372,848,3002,2410,23,23,303500,1150,996,0,0,2017,2,6,2,F
19977,10713,11292,649,2362,1927,23,23,428540,1610,1102,0,0,2017,2,6,2,F
19977,11292,10713,649,2586,2099,23,23,1053224,4117,3699,660,0,2017,2,6,2,F
19977,11292,12441,406,1900,1474,23,23,969154,4117,3729,3280,0,2017,2,6,2,F
19977,13851,11292,495,2106,1667,23,23,807479,2944,2485,507,0,2017,2,6,1,F
19977,13851,11292,495,2267,1768,23,23,748476,3450,2105,488,0,2017,2,6,1,F
19977,14100,11292,1558,5553,4854,23,23,757346,2944,2706,703,0,2017,2,6,1,F
19977,14107,11292,602,2297,1855,23,23,999993,4117,3887,797,41239,2017,2,6,4,F
19977,14771,11292,967,3378,2606,23,23,943700,3794,3365,574,21015,2017,2,6,2,F
19393,10994,11292,1449,5079,4581,23,23,2290381,8277,6738,129167,24,2017,2,6,2,F
19393,11292,10713,649,2477,2102,23,23,795800,3289,2635,279,0,2017,2,6,3,F
19393,11292,10994,1449,4135,3727,23,23,998200,4025,3760,3097,0,2017,2,6,2,F
19393,11433,11292,1123,4071,3622,23,22,761200,3146,2970,745,0,2017,2,6,3,F
19393,14730,11292,1024,3697,3315,23,23,998200,4025,3708,3409,0,2017,2,6,3,F
19393,15376,11292,639,2294,1953,23,23,998200,4025,2760,10538,0,2017,2,6,3,F
20452,11066,11292,1154,4331,3727,23,23,998200,4025,3476,4522,0,2017,2,6,2,F
20452,13158,11292,563,2505,1967,23,23,439116,1609,1450,0,0,2017,2,6,3,F
20237,11292,15412,1162,3820,3296,23,23,439116,1609,1269,0,0,2017,2,6,2,F
20237,15412,11292,1162,4108,3721,23,23,255714,1150,1046,0,0,2017,2,6,3,F
20366,12266,13502,927,3682,3167,23,22,244596,1100,1009,0,0,2017,2,6,3,F
20366,13502,12266,927,3358,2861,23,23,230000,1150,1096,0,0,2017,2,6,2,F
19790,11193,11292,1069,3959,3556,23,23,230000,1150,916,0,0,2017,2,6,2,F
19790,11292,11193,1069,3665,3161,24,24,717600,2640,2486,1529,1008,2017,2,6,3,F
20500,11292,14783,637,2605,1988,24,24,717600,2640,2380,1,1293,2017,2,6,3,F
20500,12278,11292,420,1896,1491,24,25,440250,1750,1462,0,0,2017,2,6,2,F
20304,10800,11292,850,3528,2812,24,23,405030,1610,1157,0,0,2017,2,6,1,F
20304,11292,14698,931,3945,3314,24,24,324000,1200,1059,0,0,2017,2,6,2,F
20304,12266,10372,913,3793,3158,24,24,324000,1200,925,0,0,2017,2,6,2,F
20304,15370,11292,541,2797,2170,24,24,447280,1680,1489,0,0,2017,2,6,2,F
19977,10713,11292,649,2464,1993,24,24,320500,1200,1061,0,0,2017,2,6,2,F
19977,11292,10423,775,3137,2540,24,24,971593,3972,3522,201,0,2017,2,6,2,F
19977,11292,10423,775,2883,2440,24,25,1200038,4463,3576,27,7209,2017,2,6,2,F
19977,11292,11298,641,2556,2054,24,24,859025,3600,3070,610,7504,2017,2,6,2,F
19977,11292,11697,1703,5314,4840,24,24,1009889,3936,3383,4871,14152,2017,2,6,2,F
19977,11292,12278,420,1835,1351,24,23,938261,4117,3898,493,0,2017,2,6,4,F
19977,11292,12758,3329,10354,9830,24,24,846278,3600,2282,388,0,2017,2,6,1,F
19977,11292,13830,3302,10426,9826,24,24,999794,4056,3552,1252,0,2017,2,6,7,F
19977,11292,15304,1506,4942,4384,24,24,996961,4056,3711,5028,0,2017,2,6,7,F
19977,11697,11292,1703,6149,5423,24,24,948399,3972,3779,5719,27470,2017,2,6,4,F
19977,12278,11292,420,1979,1536,24,24,1014240,4296,4189,491,0,2017,2,6,4,F
19977,12441,11292,406,2021,1444,24,24,768301,3600,2917,229,0,2017,2,6,1,F
19977,12758,11292,3329,9492,9038,24,24,654428,3072,2327,219,0,2017,2,6,1,F
19977,13830,11292,3302,9395,8906,24,24,1158310,4056,3052,5865,0,2017,2,6,7,F
19977,15370,11292,541,2309,1896,24,24,1156427,4056,3450,1858,0,2017,2,6,7,F
19393,10713,11292,649,2416,2030,24,24,779974,3072,2594,377,0,2017,2,6,2,F
19393,11292,12451,1447,4580,4142,24,24,1041600,4200,3865,2184,0,2017,2,6,2,F
19393,12451,11292,1447,5175,4728,24,24,830400,3432,3238,3203,0,2017,2,6,3,F
19393,13891,11292,819,2947,2521,24,24,830400,3432,3283,996,0,2017,2,6,3,F
19393,14831,11292,948,3388,2931,24,24,1041600,4200,4050,2376,0,2017,2,6,2,F
20452,10423,11292,775,3153,2621,24,24,1041600,4200,3856,1103,0,2017,2,6,2,F
20452,11292,13158,563,2363,1847,24,24,458208,1680,1627,0,0,2017,2,6,2,F
20452,14730,11292,1024,4219,3618,24,24,458208,1679,1289,0,0,2017,2,6,2,F
20452,15370,11292,541,2362,1908,24,24,458208,1679,1547,0,0,2017,2,6,3,F
20436,11292,11775,483,2096,1555,24,23,439116,1610,1365,0,0,2017,2,6,2,F
20436,11775,11292,483,2556,1837,24,24,868800,4320,3723,0,0,2017,2,6,1,F
20107,11122,12094,172,1796,1630,24,24,868800,4320,3458,0,0,2017,2,6,1,F
20366,11109,12266,809,3134,2557,24,24,84000,0,0,40688,0,2017,2,6,1,G
21599,11292,10950,277,1986,1672,24,24,240000,1200,962,0,0,2017,2,6,2,F
20500,11193,11292,1069,4439,3827,24,24,38400,192,176,0,0,2017,2,6,1,F
20304,11292,13264,964,4249,3519,25,25,440250,1750,1602,0,0,2017,2,6,3,F
20304,14262,11292,776,3135,2527,25,25,380000,1900,1698,0,0,2017,2,6,2,F
19977,10721,11292,1754,6766,6127,25,25,466020,1750,1516,0,0,2017,2,6,2,F
19977,11057,11292,1337,5458,4872,25,25,1000021,4138,4020,2585,11777,2017,2,6,4,F
19977,11292,10397,1199,4310,3666,25,25,792164,3200,2770,73,0,2017,2,6,3,F
19977,11292,10713,649,2817,2274,25,25,1018725,4126,3610,2093,21199,2017,2,6,3,F
19977,11292,11057,1337,4688,4034,25,25,992355,4138,3660,3285,0,2017,2,6,2,F
19977,11292,14771,967,3973,3299,25,25,876454,3200,2745,3913,0,2017,2,6,3,F
19977,11298,11292,641,3264,2442,25,25,851692,3200,2893,384,13475,2017,2,6,2,F
19977,13487,11292,680,3109,2458,25,25,955614,4102,4022,591,21700,2017,2,6,2,F
19977,14893,11292,909,3344,2845,25,25,921417,4138,3668,167,2678,2017,2,6,2,F
19393,11259,11292,651,2923,2385,25,25,890467,3200,2777,1068,1429,2017,2,6,2,F
19393,14893,11292,909,3262,2825,25,25,1085000,4375,4063,12170,0,2017,2,6,2,F
20452,11292,13851,495,2361,1739,25,25,1085000,4375,3748,8631,0,2017,2,6,2,F
20436,11292,14869,391,2104,1558,25,25,477300,1750,1666,0,0,2017,2,6,1,F
20436,11292,15016,770,3005,2390,25,25,750000,3750,3543,0,0,2017,2,6,1,F
20436,12889,11109,604,2737,2050,25,25,750000,3750,3589,0,0,2017,2,6,2,F
20436,14869,11292,391,2151,1393,25,25,750000,3750,3157,0,0,2017,2,6,2,F
20436,15016,11292,770,3528,2879,25,25,750000,3750,3477,0,0,2017,2,6,1,F
20263,11413,10140,160,1612,1453,25,25,750000,3750,3592,0,0,2017,2,6,2,F
20500,13244,11292,872,3899,3301,26,26,88400,0,0,40799,0,2017,2,6,1,G
20500,13851,11292,495,2398,1888,26,26,457860,1820,1693,0,0,2017,2,6,2,F
20304,10372,12266,913,3759,3211,26,26,457860,1820,1519,0,0,2017,2,6,1,F
20304,10693,11292,1014,4531,3928,26,26,484760,1820,1369,0,0,2017,2,6,2,F
20304,11292,10599,1083,4181,3467,26,26,395200,1976,1878,0,0,2017,2,6,3,F
20304,11292,11775,483,2454,1791,26,26,487240,1820,1537,0,0,2017,2,6,3,F
20304,11292,14262,776,3391,2687,26,26,395200,1976,1538,0,0,2017,2,6,1,F
20304,11292,14814,792,3422,2784,26,26,484760,1820,1409,0,0,2017,2,6,2,F
20304,11423,11292,589,2957,2403,26,26,344000,1300,1036,0,0,2017,2,6,2,F
20304,12389,11292,576,2930,2272,26,26,395200,1976,1876,0,0,2017,2,6,2,F
20304,13871,11292,472,2646,1984,26,26,351000,1300,857,0,0,2017,2,6,2,F
20304,14814,11292,792,3823,3293,26,26,395200,1976,1856,0,0,2017,2,6,1,F
19977,11292,15370,541,2323,1790,26,26,344000,1300,1034,0,0,2017,2,6,2,F
19977,14107,11292,602,2656,2108,26,26,923286,3328,2976,92,0,2017,2,6,2,F
19977,14831,11292,948,3742,3218,26,26,1099589,4654,4320,1002,9892,2017,2,6,2,F
19393,10423,11292,775,3451,2976,26,26,916944,3900,3602,91,0,2017,2,6,2,F
19393,11292,14100,1558,5018,4494,26,26,1128400,4550,4367,5586,0,2017,2,6,2,F
19393,11292,14122,1290,4699,4132,26,24,830400,3432,3362,5171,0,2017,2,6,4,F
19393,11697,11292,1703,6369,5728,26,27,934200,3861,3680,1221,0,2017,2,6,3,F
19393,11884,11292,836,3176,2730,26,26,899600,3718,3526,6116,0,2017,2,6,4,F
20436,11109,12889,604,2971,2372,26,26,1128400,4550,3776,1335,0,2017,2,6,2,F
20436,11292,12339,977,3674,3054,26,26,780000,3900,3208,0,0,2017,2,6,2,F
20436,11292,12889,628,2890,2297,26,26,942000,4680,3677,0,0,2017,2,6,2,F
20436,12339,11292,977,4297,3573,26,26,780000,3900,3388,0,0,2017,2,6,2,F
20436,12889,11292,628,2894,2159,26,26,942000,4680,4463,0,0,2017,2,6,2,F
20107,11413,10140,160,1609,1453,26,26,780000,3900,3674,0,0,2017,2,6,2,F
20422,11292,13487,680,2839,2350,26,26,91000,0,0,40799,0,2017,2,6,1,G
20422,13487,11292,680,3177,2555,26,26,886237,3303,2861,122,7052,2017,2,6,2,F
20237,11292,13198,533,2518,1888,26,26,886237,3303,2982,816,7011,2017,2,6,2,F
20237,11292,13502,196,1556,957,26,26,289068,1300,1231,0,0,2017,2,6,2,F
20237,13502,11292,196,1574,943,26,26,289068,1300,1208,0,0,2017,2,6,1,F
21599,10140,10272,170,1458,1207,26,26,289068,1300,880,0,0,2017,2,6,1,F
21599,10272,10140,170,1412,1194,26,26,41600,208,114,0,0,2017,2,6,1,F
21599,10950,11292,277,2085,1772,26,26,41600,208,93,0,0,2017,2,6,1,F
20500,11292,13198,533,2763,2034,26,26,41600,208,193,0,0,2017,2,6,1,F
20500,11292,13486,679,3388,2626,27,29,510690,2030,1906,0,0,2017,2,6,2,F
20500,13871,11292,472,2465,1891,27,27,475470,1890,1722,0,0,2017,2,6,2,F
20304,10693,11292,1014,4640,3998,27,26,457860,1820,1681,0,0,2017,2,6,1,F
20304,11292,10693,1014,4266,3504,27,27,503500,1890,1573,0,0,2017,2,6,3,F
20304,11292,12389,576,2929,2267,27,27,410400,2052,1860,0,0,2017,2,6,3,F
20304,11292,13029,423,2233,1572,27,27,364500,1350,1016,0,0,2017,2,6,2,F
20304,11292,13871,472,2633,1832,27,27,410400,2052,1387,0,0,2017,2,6,1,F
20304,12892,11109,834,3914,3104,27,27,410400,2052,1997,0,0,2017,2,6,1,F
19977,11292,10821,1491,5432,4751,27,27,364500,1350,1134,0,0,2017,2,6,2,F
19977,11292,14107,602,2905,2300,27,27,1115121,4821,4385,2034,29315,2017,2,6,3,F
19977,11292,14683,794,3174,2694,27,27,1181822,4833,3896,3289,14285,2017,2,6,2,F
19977,11292,14893,909,3951,3419,27,27,1107148,4410,3647,2449,12484,2017,2,6,2,F
19977,14107,11292,602,2715,2180,27,27,967461,3456,2703,542,5063,2017,2,6,2,F
19977,14683,11292,794,3566,3062,27,27,912709,3456,3283,1082,17166,2017,2,6,2,F
19393,10257,11292,1610,6471,6022,27,27,1049430,4410,3716,444,2777,2017,2,6,2,F
19393,10529,11292,1671,6626,6136,27,27,934200,3861,3488,2312,0,2017,2,6,4,F
19393,10721,11292,1754,7495,6622,27,27,1171800,4725,4554,12594,0,2017,2,6,4,F
19393,11292,11433,1123,4352,3760,27,27,1171800,4725,4330,22565,0,2017,2,6,4,F
19393,14570,11292,804,3219,2751,27,27,1171800,4725,4551,7042,0,2017,2,6,3,F
20452,11109,11292,73,1191,534,27,27,1171800,4725,4227,5294,0,2017,2,6,2,F
20452,11292,10423,775,3439,2763,27,27,515484,1890,1667,0,0,2017,2,6,1,F
20107,11292,13244,872,3781,2932,27,27,515484,1890,1616,0,0,2017,2,6,2,F
19805,11292,14100,1558,5020,4498,27,27,5177242,0,0,2198850,0,2017,2,6,2,G
19805,11292,14107,602,2972,2386,28,24,967900,3840,2610,569,0,2017,2,6,4,F
19805,11503,11298,721,3313,2524,28,28,1013500,3584,3163,466,0,2017,2,6,2,F
19805,12892,11292,862,4003,3130,28,26,1301100,4754,2489,0,0,2017,2,6,2,F
19805,13303,11292,1709,7068,6225,28,28,1126200,4480,4196,80,0,2017,2,6,2,F
19805,14107,11292,602,2823,2236,28,28,1405600,5068,4330,250,5277,2017,2,6,4,F
19790,11292,11433,1123,4696,4025,28,28,1013500,3584,3296,431,3077,2017,2,6,2,F
20500,11292,13851,495,2669,2025,28,29,1127491,4640,4451,922,257,2017,2,6,3,F
20500,13486,11292,679,3126,2576,28,29,510690,2030,1686,0,0,2017,2,6,1,F
20304,10599,11292,1083,4913,4218,28,28,493080,1960,1643,0,0,2017,2,6,2,F
20304,11109,13930,911,4492,3481,28,28,524720,1960,1767,0,0,2017,2,6,3,F
20304,11292,13029,423,2252,1630,28,28,425600,2128,1880,0,0,2017,2,6,2,F
20304,13029,11292,423,2482,1952,28,28,378000,1400,1111,0,0,2017,2,6,1,F
19977,10423,11292,775,3481,2933,28,28,378000,1400,1040,0,0,2017,2,6,1,F
19977,11278,11292,1476,6544,5733,28,28,1020305,4576,4160,915,359,2017,2,6,2,F
19977,11292,11278,1476,5217,4687,28,28,1094514,5012,4629,167,0,2017,2,6,3,F
19393,11292,14122,1290,4730,4234,28,27,1170629,4833,4488,480,0,2017,2,6,3,F
20436,11292,14492,1436,5331,4772,28,28,1215200,4900,4400,951,0,2017,2,6,3,F
20436,11292,14683,794,3447,2848,28,28,840000,4200,3949,0,0,2017,2,6,3,F
20436,14057,11292,991,4228,3453,28,28,840000,4200,3838,0,0,2017,2,6,2,F
20436,14492,11292,1436,6339,5555,28,28,1016400,5040,4765,0,0,2017,2,6,2,F
20436,14683,11292,794,3960,3121,28,28,840000,4200,3890,0,0,2017,2,6,3,F
20416,11292,11433,1123,4530,3850,28,28,840000,4200,3981,0,0,2017,2,6,2,F
20416,11292,11697,1703,6147,5620,28,28,1013600,5040,4466,0,0,2017,2,6,3,F
20416,11697,11292,1703,6966,6147,28,28,1276800,6384,5775,0,0,2017,2,6,4,F
20416,12266,11292,862,4161,3463,28,28,1276800,6384,5583,0,0,2017,2,6,4,F
20378,13502,11298,722,3165,2479,28,28,1013600,5040,4792,0,0,2017,2,6,2,F
20237,11292,11637,627,2936,2363,28,26,525460,2015,1648,0,0,2017,2,6,2,F
20366,11109,13930,911,4293,3443,28,28,311304,1400,1038,0,0,2017,2,6,2,F
19805,11292,12892,862,4768,3401,28,28,280000,1400,1158,0,0,2017,2,6,2,F
19805,11292,13303,1709,6998,6063,29,29,1166600,4640,3826,195,521,2017,2,6,2,F
19805,11298,11503,721,3568,2967,29,29,1455800,5249,4379,201,2423,2017,2,6,4,F
20304,10372,11298,701,3287,2635,29,27,1351200,4938,3286,0,0,2017,2,6,2,F
20304,11292,12278,420,2490,1728,29,27,501885,1890,1193,0,0,2017,2,6,2,F
20304,11298,10372,701,3775,2996,29,29,388000,1450,1346,0,0,2017,2,6,1,F
